,type,year,party,vague_score,decade,subj_score,emot_score
1858,PMQs,2021-07-21,CON,0.17668703198972835,2020,0.11185133635088637,0.1758956480013798
1859,PMQs,2021-09-08,CON,0.17587920597340576,2020,0.10145995779683233,0.17386318857562216
1860,PMQs,2021-09-15,CON,0.17636461574624623,2020,0.1034861814764333,0.17042687669886278
1861,PMQs,2021-10-20,CON,0.17612717018439983,2020,0.10004204029919904,0.17378517908559252
1862,PMQs,2021-10-27,CON,0.17614225706378137,2020,0.09940049685177874,0.16931223247676228
1863,PMQs,2021-11-03,CON,0.1764036063357653,2020,0.09670262392117926,0.16896256127208759
1864,PMQs,2021-11-17,CON,0.1773655686264311,2020,0.1031026548548689,0.1710396349659424
1865,PMQs,2021-11-24,CON,0.17719223791681427,2020,0.10192426781164943,0.17274583395821727
1866,PMQs,2021-12-01,CON,0.1771361655962032,2020,0.10041362534608055,0.17073942005948586
1867,PMQs,2021-12-08,CON,0.17549574889034306,2020,0.1030676621350497,0.1731532004069642
1868,PMQs,2021-12-15,CON,0.17616274290554537,2020,0.09815816175433009,0.1722264027374525
1869,PMQs,2022-01-05,CON,0.1768459826664415,2020,0.097096896768116,0.17171504047465072
1870,PMQs,2022-01-12,CON,0.1762642663278499,2020,0.1071411885239739,0.17477926309126376
1871,PMQs,2022-01-19,CON,0.17632708350999343,2020,0.09822841183669757,0.17094304160346369
1872,PMQs,2022-01-26,CON,0.17740918088958713,2020,0.09748935296457081,0.17313863158186704
1873,PMQs,2022-02-02,CON,0.17767225185333374,2020,0.09546403731774583,0.17349339176047185
1874,PMQs,2022-02-09,CON,0.17720674013468068,2020,0.10112112710720639,0.17426799746221436
1875,PMQs,2022-02-23,CON,0.1779648365673527,2020,0.09962186693632627,0.17327073325942563
1876,PMQs,2022-03-02,CON,0.17656775485775533,2020,0.10777832890523428,0.17334445186849518
1877,PMQs,2022-03-09,CON,0.1773284611719765,2020,0.10007573764129159,0.17210322157329513
1878,PMQs,2022-03-23,CON,0.1760648988366586,2020,0.11318467830681646,0.1735229651802547
1879,PMQs,2022-03-30,CON,0.17671532750284807,2020,0.10643838165103606,0.17335731618609126
1880,PMQs,2022-04-20,CON,0.1768418266091238,2020,0.10173856114742379,0.17149814109337588
1881,PMQs,2022-04-27,CON,0.17712978022131998,2020,0.10475458200621277,0.1705637567505134
1882,conference,2005-01-01,CON,0.17987471419986029,2000,0.09487664469360124,0.17307054838389138
1883,conference,2006-01-01,LAB,0.17925401243877864,2000,0.09446237324868031,0.16512269196383036
1884,conference,1945-01-01,LIB,0.17744967237762194,1940,0.11788559677705363,0.17303467718919602
1885,conference,1963-01-01,LIB,0.17645436364049485,1960,0.11234585172846405,0.1708852668939395
1886,conference,1977-01-01,LIB,0.17735143376165224,1970,0.10941826181750537,0.17005983593866122
1887,conference,1977-01-01,LIB,0.17731734941111071,1970,0.1182474121328631,0.1697695753742445
1888,conference,1978-01-01,LIB,0.17690014483091454,1970,0.10907781246760394,0.16968896862540378
1889,conference,1979-01-01,LIB,0.1777439450922891,1970,0.10067242609919372,0.1701239279021517
1890,conference,1980-01-01,LIB,0.177558628647956,1980,0.10222015719454595,0.16845633749936811
1891,conference,1981-01-01,LIB,0.1776429467510887,1980,0.10194235551122595,0.17055881945225573
1892,conference,1982-01-01,LIB,0.17775844819682704,1980,0.10127647766068067,0.1672685400617805
1893,conference,1982-01-01,LIB,0.1777349454598364,1980,0.10709635147907617,0.16938980327734182
1894,conference,1983-01-01,LIB,0.1777166351973097,1980,0.10419661502294447,0.16816869626910394
1895,conference,1984-01-01,LIB,0.17774045471710676,1980,0.10238725433122464,0.1669083565713266
1896,conference,1985-01-01,LIB,0.17813482547913354,1980,0.09945598194235145,0.16541933047550075
1897,conference,1986-01-01,LIB,0.17794652422876361,1980,0.10268936766591706,0.16765793473554158
1898,conference,1987-01-01,LIB,0.17843735525626456,1980,0.10439888207751322,0.16485352153134952
1899,conference,1987-01-01,LIB,0.17733158873741753,1980,0.09514996385167286,0.16698032934858195
1900,conference,1988-01-01,LIB,0.1784373440404735,1980,0.09877169838772155,0.1749911624424841
1901,conference,1992-01-01,LIB,0.17701023026784918,1990,0.09936427005417656,0.1699199460923008
1902,conference,1993-01-01,LIB,0.17901687863782687,1990,0.10412654468718371,0.16962730836571532
1903,conference,1994-01-01,LIB,0.17813718172919174,1990,0.10199763362769397,0.1680371250833225
1904,conference,1996-01-01,LIB,0.17789740919952726,1990,0.0950947559674693,0.16740459994003737
1905,conference,1999-01-01,LIB,0.1779501228560869,1990,0.10004355625613805,0.16789094135338695
1906,conference,1999-01-01,LIB,0.17915312334232666,1990,0.09504608098287441,0.16215308296605954
1907,conference,2000-01-01,LIB,0.1782754071476709,2000,0.08827483126600937,0.15999522234009605
1908,conference,2001-01-01,LIB,0.17823731740274862,2000,0.09190688364066384,0.1634628910785514
1909,conference,2002-01-01,LIB,0.17804228342724873,2000,0.09464613371203663,0.16141883296225124
1910,conference,2003-01-01,LIB,0.17768379119247257,2000,0.08836852041253991,0.16205287767850898
1911,conference,2004-01-01,LIB,0.17869096581674815,2000,0.09476009998748251,0.16458665440226547
1912,conference,2005-01-01,LIB,0.17837236500999784,2000,0.09476497321838814,0.16694474079299296
1913,conference,2006-01-01,LIB,0.17876144234074626,2000,0.09141058059496514,0.16423516915535855
1914,conference,2007-01-01,LIB,0.17814142143839065,2000,0.09587379034717214,0.16728849857273811
1915,conference,2008-01-01,LIB,0.1793716966541534,2000,0.09717530381346932,0.16222750400555416
1916,conference,2009-01-01,LIB,0.17884712968258087,2000,0.10291505488454965,0.16372298533395904
1917,conference,1945-01-01,CON,0.17881018578420138,1940,0.09474531180396471,0.16064681611897424
1918,conference,1946-01-01,CON,0.17881018578420138,1940,0.09474531180396471,0.16064681611897424
1919,conference,1947-01-01,CON,0.17881018578420138,1940,0.09474531180396471,0.16064681611897424
1920,conference,1948-01-01,CON,0.17881018578420138,1940,0.09474531180396471,0.16064681611897424
1921,conference,1949-01-01,CON,0.17881018578420138,1940,0.09474531180396471,0.16064681611897424
1922,conference,1950-01-01,CON,0.17135406924652033,1950,0.09398108724194877,0.158064319646039
1923,conference,1952-01-01,CON,0.1780940886985158,1950,0.12110588572193358,0.16064681611897424
1924,conference,1953-01-01,CON,0.17881018578420138,1950,0.09474531180396471,0.16064681611897424
1925,conference,1954-01-01,CON,0.17881018578420138,1950,0.09474531180396471,0.16064681611897424
1926,conference,1955-01-01,CON,0.17682012341965206,1950,0.1162365090196793,0.17129278952298785
1927,conference,1956-01-01,CON,0.17640229152975329,1950,0.10428374956222186,0.16817813655323455
1928,conference,1957-01-01,CON,0.17752596145479332,1950,0.10606823127580872,0.17124946642715452
1929,conference,1958-01-01,CON,0.17669657425991048,1950,0.10519426845675416,0.17022515192239643
1930,conference,1960-01-01,CON,0.17739690923073292,1960,0.10436047780987665,0.16976982432805363
1931,conference,1961-01-01,CON,0.17718965699903558,1960,0.11081354746313661,0.16979993836651813
1932,conference,1962-01-01,CON,0.17787794381716598,1960,0.11220885638580214,0.1706720608062681
1933,conference,1965-01-01,CON,0.1775777638595458,1960,0.09340149611942247,0.16818399636597717
1934,conference,1966-01-01,CON,0.17612087134787327,1960,0.10603768737194597,0.1742980339625229
1935,conference,1967-01-01,CON,0.17649660256940478,1960,0.10155594869484572,0.17476112408324254
1936,conference,1968-01-01,CON,0.177384231133521,1960,0.09236541478234579,0.16986003745505648
1937,conference,1969-01-01,CON,0.17732041602140144,1960,0.10012168170805026,0.17108283492295143
1938,conference,1970-01-01,CON,0.1773932136943731,1970,0.10146448699496913,0.17503420891424185
1939,conference,1971-01-01,CON,0.1774840144583644,1970,0.10082537628176252,0.17297326624723458
1940,conference,1972-01-01,CON,0.17742126483923598,1970,0.1085439634084058,0.17316884189145157
1941,conference,1973-01-01,CON,0.17649891899175982,1970,0.10595554370337885,0.17100218601643735
1942,conference,1975-01-01,CON,0.1782192018062528,1970,0.10788060798057561,0.1762730818199684
1943,conference,1976-01-01,CON,0.1770502076110232,1970,0.10074979119424171,0.16868168359201444
1944,conference,1977-01-01,CON,0.17682003635848023,1970,0.10335564766955378,0.1700588733399655
1945,conference,1978-01-01,CON,0.17736276654746952,1970,0.10469813265996497,0.1702027519885919
1946,conference,1979-01-01,CON,0.17779757855993308,1970,0.10367324611672005,0.16809142789783765
1947,conference,1980-01-01,CON,0.17742917180938075,1980,0.10673282198327548,0.17054252573809456
1948,conference,1981-01-01,CON,0.1764418008151842,1980,0.10814646328663313,0.17202842635496746
1949,conference,1982-01-01,CON,0.1777651106174833,1980,0.09476297533665128,0.1684114693091503
1950,conference,1983-01-01,CON,0.1772391709845828,1980,0.10334710717338962,0.16851659749618567
1951,conference,1984-01-01,CON,0.17752095580309318,1980,0.10333364222006929,0.1697410101029537
1952,conference,1985-01-01,CON,0.17754492674555566,1980,0.10234260580766527,0.16880560395655467
1953,conference,1986-01-01,CON,0.17838656181501059,1980,0.10057001130212295,0.16672945832067315
1954,conference,1987-01-01,CON,0.1782625280221709,1980,0.09371902682363106,0.16836599116016732
1955,conference,1988-01-01,CON,0.17801546773027652,1980,0.09515894512023482,0.16772117929168112
1956,conference,1989-01-01,CON,0.17785067947551983,1980,0.09502454100038858,0.16680661001449257
1957,conference,1990-01-01,CON,0.17910481951109114,1990,0.0929310373686889,0.16385189631389901
1958,conference,1991-01-01,CON,0.17750618627003395,1990,0.09586357189552756,0.16326246287225377
1959,conference,1992-01-01,CON,0.1792290815375278,1990,0.09206790994349003,0.16362502885238928
1960,conference,1993-01-01,CON,0.17800748775080608,1990,0.09618887774718562,0.16637693168137258
1961,conference,1994-01-01,CON,0.17763922965437054,1990,0.1026546305009266,0.17110579687838218
1962,conference,1995-01-01,CON,0.1781743579024433,1990,0.09132448444025498,0.16351195944144936
1963,conference,1996-01-01,CON,0.17794181058607378,1990,0.09810918562104472,0.16665788448334684
1964,conference,1997-01-01,CON,0.17846029944357764,1990,0.11204265386302462,0.1697707920349442
1965,conference,1998-01-01,CON,0.17816956242901288,1990,0.09524171060503396,0.16937363417738402
1966,conference,1999-01-01,CON,0.17916832730675147,1990,0.09838185088351847,0.16695481000883705
1967,conference,2000-01-01,CON,0.17798417986900722,2000,0.10198020238065045,0.17106588553582752
1968,conference,2001-01-01,CON,0.1791669524553876,2000,0.09620512631574216,0.17215265542286343
1969,conference,2002-01-01,CON,0.17814785464275548,2000,0.09490726621720398,0.16976002977375065
1970,conference,2003-01-01,CON,0.17894765244060726,2000,0.08934198521553068,0.16309240218773388
1971,conference,2004-01-01,CON,0.18007468245988392,2000,0.096202711678778,0.16490267900186018
1972,conference,2006-01-01,CON,0.17862024837194437,2000,0.09465963281480555,0.165989375739884
1973,conference,2007-01-01,CON,0.17867307151122291,2000,0.10828646868051625,0.17639549698111978
1974,conference,2008-01-01,CON,0.17896612608623227,2000,0.09173405554598645,0.17043136370274536
1975,conference,2009-01-01,CON,0.17910131535904505,2000,0.09187082123174668,0.1686215198141141
1976,conference,1946-01-01,LAB,0.17773144125768295,1940,0.09549024568252108,0.1725908678298202
1977,conference,1947-01-01,LAB,0.177748703340203,1940,0.09949031365452726,0.17109718732286974
1978,conference,1948-01-01,LAB,0.17700291168462778,1940,0.10374013838015492,0.17082528661344473
1979,conference,1949-01-01,LAB,0.17683310339758243,1940,0.10618880773126681,0.17241353126884604
1980,conference,1950-01-01,LAB,0.17649021693651326,1950,0.11087607989938565,0.17477921060881763
1981,conference,1951-01-01,LAB,0.17762415044235602,1950,0.105654592092173,0.17337624859347092
1982,conference,1964-01-01,LAB,0.17769359689779304,1960,0.11171027238101021,0.17489864880370315
1983,conference,1965-01-01,LAB,0.17642400003208478,1960,0.1144594627187634,0.17042574178245953
1984,conference,1966-01-01,LAB,0.17716799578223,1960,0.10379262617639332,0.16994611155242506
1985,conference,1967-01-01,LAB,0.17756383303548334,1960,0.1008005184776713,0.1678821645392694
1986,conference,1968-01-01,LAB,0.17770602492785983,1960,0.09618068692745471,0.1655386533658064
1987,conference,1969-01-01,LAB,0.1770942725845073,1960,0.09803243135368467,0.16374415411043483
1988,conference,1970-01-01,LAB,0.1758954536984347,1970,0.10741137294989993,0.1681228099980513
1989,conference,1971-01-01,LAB,0.17738956281805235,1970,0.10165308793355704,0.16551858398528402
1990,conference,1972-01-01,LAB,0.17728052559457202,1970,0.10403526939732019,0.16454183747098008
1991,conference,1973-01-01,LAB,0.17587085869371705,1970,0.10322007994923464,0.16668553188233975
1992,conference,1974-01-01,LAB,0.17755902719502142,1970,0.10546083208482157,0.16981160199916162
1993,conference,1975-01-01,LAB,0.17694313796130395,1970,0.10095931998509351,0.16713525879727084
1994,conference,1976-01-01,LAB,0.17751064254019794,1970,0.10719664335953433,0.16814612222922654
1995,conference,1977-01-01,LAB,0.176904739169049,1970,0.10697118553119331,0.16876860563399235
1996,conference,1978-01-01,LAB,0.17671210672223742,1970,0.11205491307311163,0.16884710498902136
1997,conference,1979-01-01,LAB,0.17583233940518528,1970,0.11532166438016443,0.17213244382635653
1998,conference,1980-01-01,LAB,0.17638854378895855,1980,0.10800650697014266,0.16766825999769286
1999,conference,2007-01-01,LAB,0.17973384356813454,2000,0.10075989344996891,0.17323358157730379
2000,conference,2008-01-01,LAB,0.1792656492768999,2000,0.10435958993869975,0.1759294149908359
2001,conference,2009-01-01,LAB,0.17830608144333976,2000,0.1097736556026028,0.17277933218515984
2002,conference,2005-01-01,LAB,0.17906976055417215,2000,0.09947042357733667,0.16798182324463684
2003,conference,2004-01-01,LAB,0.1787891723095537,2000,0.10218259573907396,0.1688648161975511
2004,conference,2003-01-01,LAB,0.17868432469570314,2000,0.09793779904973411,0.16749328771031274
2005,conference,2002-01-01,LAB,0.1791675976753727,2000,0.09569563810566835,0.16560715607903514
2006,conference,2001-01-01,LAB,0.17819394971246758,2000,0.1038508038788839,0.16837549180630854
2007,conference,1981-01-01,LAB,0.17593272720679687,1980,0.12643880007381567,0.17616693066856
2008,conference,1982-01-01,LAB,0.17581715372466442,1980,0.1214015565982669,0.17733887229496076
2009,conference,1983-01-01,LAB,0.177124831259635,1980,0.12002028681889068,0.17728282588915006
2010,conference,1984-01-01,LAB,0.17606469156444654,1980,0.09962832865025897,0.1731921868454653
2011,conference,1985-01-01,LAB,0.17696816098326545,1980,0.1089069948711046,0.17721648801136838
2012,conference,1986-01-01,LAB,0.17695179280451162,1980,0.10805220765600712,0.175339496694811
2013,conference,1987-01-01,LAB,0.17605954684051636,1980,0.11304632990798659,0.17707237694836656
2014,conference,1988-01-01,LAB,0.17696566189889237,1980,0.10958138720758064,0.17150087368303266
2015,conference,1989-01-01,LAB,0.1755128437013344,1980,0.10354057195800118,0.17385441286141512
2016,conference,1990-01-01,LAB,0.17701964446651614,1990,0.10992991687176933,0.16938192569940294
2017,conference,1991-01-01,LAB,0.17751093647331412,1990,0.10116180773686606,0.17187421402392547
2018,conference,1992-01-01,LAB,0.17789163265163657,1990,0.09949697598256546,0.17469798406519213
2019,conference,1993-01-01,LAB,0.17771558473650062,1990,0.1041840808399136,0.17163603703877378
2020,conference,1994-01-01,LAB,0.17876097399476046,1990,0.10398564829343249,0.17118570876285158
2021,conference,1995-01-01,LAB,0.1786923900440647,1990,0.10387732554053188,0.17323558583400991
2022,conference,1996-01-01,LAB,0.17821449246315196,1990,0.10231270845792298,0.169425981690455
2023,conference,1997-01-01,LAB,0.17947791147916894,1990,0.09294598324448482,0.16353198279674985
2024,conference,1998-01-01,LAB,0.17896454690675603,1990,0.09676601925157768,0.17142753144769782
2025,conference,1999-01-01,LAB,0.17922913670275714,1990,0.09138795644074163,0.1668267668012154
2026,conference,2000-01-01,LAB,0.1783372688489489,2000,0.09477929262873054,0.16130012103539118
2027,conference,2010-01-01,LIB,0.17836779138997108,2010,0.09576292479746987,0.16565580653027887
2028,conference,2010-01-01,LAB,0.17884607109464692,2010,0.09908700023304139,0.17302282473801361
2029,conference,1963-01-01,CON,0.17701203136539287,1960,0.11544128810037334,0.17463105820936786
2030,conference,2010-01-01,CON,0.1793259362149817,2010,0.09091500946407008,0.16672101279521323
2031,conference,1998-01-01,LIB,0.17733976250945047,1990,0.10023335267830832,0.16123265338718346
2032,conference,1996-01-01,LIB,0.17784634956446335,1990,0.097273209916397,0.1664658045397651
2033,conference,1997-01-01,LIB,0.17815595087563488,1990,0.09773600718117154,0.16417199319821782
2034,conference,1999-01-01,LIB,0.1779048802981989,1990,0.1052988391064103,0.16212920678974926
2035,conference,1998-01-01,LIB,0.17681534775281665,1990,0.10441045655047297,0.16157087587811075
2036,conference,1996-01-01,LIB,0.1782122137791548,1990,0.09949958330198316,0.16641728600136688
2037,conference,1997-01-01,LIB,0.17701125977522125,1990,0.09838141216571475,0.16175873487020875
2038,conference,1998-01-01,LIB,0.17789449091969983,1990,0.09572133031102327,0.16183242239729825
2039,conference,1998-01-01,LIB,0.1775449574400986,1990,0.0927803517053936,0.15791417819343545
2040,conference,2011-01-01,LIB,0.17889673521470323,2010,0.09171450067495135,0.1640053791908578
2041,conference,2011-01-01,LAB,0.17910006001221693,2010,0.09214525879717253,0.16306108865349395
2042,conference,2011-01-01,CON,0.17914859632246913,2010,0.09577293833307117,0.16652086291939064
2043,conference,2006-01-01,CON,0.17963774515959602,2000,0.09279097294063726,0.1645113856702217
2044,conference,2012-01-01,LIB,0.17773181503402388,2010,0.10720586895883898,0.16829321411625425
2045,conference,2012-01-01,LAB,0.1787835331403004,2010,0.0928760387135308,0.1676634813425446
2046,conference,2012-01-01,CON,0.17891282879351028,2010,0.09642952950545639,0.16546406647812997
2047,conference,2013-01-01,LIB,0.17891594902994615,2010,0.1039029322177664,0.16909158009382474
2048,conference,2013-01-01,LAB,0.17816887899512865,2010,0.09980882638721601,0.1740282146566527
2049,conference,2013-01-01,CON,0.17974262464583232,2010,0.09442846329267458,0.16566137538721248
2050,conference,2014-01-01,LAB,0.18010684833063215,2010,0.0953435901047201,0.16648372550606164
2051,conference,2014-01-01,CON,0.17931008172991364,2010,0.10047043908675639,0.1668647621086265
2052,conference,2014-01-01,LIB,0.1789938272697747,2010,0.1069910739336803,0.1712864761250597
2053,conference,2015-01-01,LAB,0.17997761022701925,2010,0.08500718775654818,0.16755302515398396
2054,conference,2015-01-01,CON,0.1799080915668123,2010,0.0960376433881784,0.16703853382220257
2055,conference,2015-01-01,LIB,0.17956745250947892,2010,0.09330916446448308,0.1717369089794831
2056,conference,2016-01-01,LIB,0.1787878525483641,2010,0.09483102818029432,0.1684012475368102
2057,conference,2016-01-01,LAB,0.1795366613536531,2010,0.09863825551063292,0.1681877262348206
2058,conference,2016-01-01,CON,0.1793394115947955,2010,0.09650300722130567,0.1668269737236519
2059,conference,2017-01-01,LIB,0.17948082392379588,2010,0.09028636107533028,0.16677799058878431
